code | process | id | scheduler | title_code | order_code | client_code | client_name
TASK00051087 | QC: SD SINGLE PASS | 51087 | adriana.amador | TITLE05056 | ORDER01045 | CLIENT00007 | Warner Brothers
TASK00044337 | QC | 44337 | michelle.holcombe | TITLE04417 | ORDER00930 | CLIENT00047 | Fremantle
TASK00038690 | QC | 38690 | emma.klein | TITLE03854 | ORDER00838 | CLIENT00047 | Fremantle
TASK00116242 | QC | 116242 | leanna.marsh | TITLE12775 | ORDER03524 | CLIENT00042 | 20th Century Fox
TASK00079576 | Spot QC | 79576 | celeste.noreen | TITLE02456 | ORDER00492 | CLIENT00042 | 20th Century Fox
TASK00033456 | spot QC | 33456 | michelle.holcombe | TITLE03224 | ORDER00722 | CLIENT00047 | Fremantle
TASK00138180 | spot QC | 138180 | vilma.rubio | TITLE15701 | ORDER04342 | CLIENT00047 | Fremantle
TASK00138188 | spot QC | 138188 | vilma.rubio | TITLE15702 | ORDER04342 | CLIENT00047 | Fremantle
TASK00115534 | QC | 115534 | sarah.louth | TITLE12690 | ORDER02290 | CLIENT00047 | Fremantle
TASK00068486 | QC | 68486 | michelle.holcombe | TITLE07018 | ORDER01449 | CLIENT00047 | Fremantle
TASK00013417 | Spot QC | 13417 | emma.klein | TITLE01366 | ORDER00294 | CLIENT00009 | Fox iTunes
TASK00120589 | spot QC | 120589 | vilma.rubio | TITLE13398 | ORDER03649 | CLIENT00047 | Fremantle
TASK00051491 | QC | 51491 | laura.szot | TITLE05102 | ORDER01061 | CLIENT00047 | Fremantle
TASK00051499 | QC | 51499 | laura.szot | TITLE05103 | ORDER01061 | CLIENT00047 | Fremantle
TASK00026666 | Spot QC | 26666 | forest.robin | TITLE02545 | ORDER00603 | CLIENT00042 | 20th Century Fox
TASK00122988 | QC Sequence Verification | 122988 | vilma.rubio | TITLE13756 | ORDER03674 | CLIENT00047 | Fremantle
TASK00023285 | Spot QC | 23285 | celeste.noreen | TITLE02185 | ORDER00522 | CLIENT00042 | 20th Century Fox
TASK00141575 | Re Spot QC | 141575 | chantal.beukman | TITLE14787 | ORDER04131 | CLIENT00007 | Warner Brothers
TASK00060858 | Spot QC | 60858 | forest.robin | TITLE06138 | ORDER01182 | CLIENT00042 | 20th Century Fox
TASK00061180 | Spot QC | 61180 | laura.szot | TITLE05892 | ORDER01168 | CLIENT00047 | Fremantle
TASK00058805 | QC | 58805 | vilma.rubio | TITLE05932 | ORDER01098 | CLIENT00047 | Fremantle
TASK00118110 | spot QC | 118110 | vilma.rubio | TITLE13030 | ORDER03621 | CLIENT00047 | Fremantle
TASK00111434 | Amberfin QC | 111434 | chantal.beukman | TITLE12168 | ORDER02349 | CLIENT00007 | Warner Brothers
TASK00152095 | spot QC | 152095 | vilma.rubio | TITLE17570 | ORDER02874 | CLIENT00047 | Fremantle
TASK00106937 | SpotQC | 106937 | forest.robin | TITLE11625 | ORDER02252 | CLIENT00042 | 20th Century Fox
TASK00156848 | Spot QC | 156848 | adriana.amador | TITLE18095 | ORDER04657 | CLIENT00032 | Disney
TASK00077450 | QC | 77450 | laura.szot | TITLE08033 | ORDER01597 | CLIENT00047 | Fremantle
TASK00138060 | spot QC | 138060 | lisa.mcguire | TITLE15686 | ORDER04341 | CLIENT00047 | Fremantle
TASK00138068 | spot QC | 138068 | lisa.mcguire | TITLE15687 | ORDER04341 | CLIENT00047 | Fremantle
TASK00139178 | QC | 139178 | vilma.rubio | TITLE15854 | ORDER04355 | CLIENT00047 | Fremantle
TASK00038850 | QC | 38850 | emma.klein | TITLE03870 | ORDER00840 | CLIENT00047 | Fremantle
TASK00100224 | QC | 100224 | vilma.rubio | TITLE10710 | ORDER02132 | CLIENT00047 | Fremantle
TASK00046914 | Spot QC | 46914 | forest.robin | TITLE04700 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00070502 | QC | 70502 | laura.szot | TITLE07288 | ORDER01484 | CLIENT00047 | Fremantle
TASK00062805 | Spot QC | 62805 | forest.robin | TITLE06355 | ORDER01183 | CLIENT00042 | 20th Century Fox
TASK00052945 | QC | 52945 | laura.szot | TITLE05271 | ORDER01086 | CLIENT00047 | Fremantle
TASK00014532 | SPOT QC | 14532 | rita.carreon | TITLE01471 | ORDER00315 | CLIENT00032 | Disney
TASK00026073 | QC | 26073 | jill.kuzma | TITLE02492 | ORDER00591 | CLIENT00007 | Warner Brothers
TASK00122729 | QC | 122729 | vilma.rubio | TITLE13710 | ORDER03666 | CLIENT00047 | Fremantle
TASK00050517 | QC | 50517 | jill.kuzma | TITLE04999 | ORDER01020 | CLIENT00007 | Warner Brothers
TASK00042989 | QC | 42989 | emma.klein | TITLE04271 | ORDER00905 | CLIENT00047 | Fremantle
TASK00139602 | spot QC | 139602 | vilma.rubio | TITLE15933 | ORDER04355 | CLIENT00047 | Fremantle
TASK00037954 | QC Spot Check File Matches Spec | 37954 | emma.klein | TITLE03778 | ORDER00821 | CLIENT00047 | Fremantle
TASK00031459 | QC | 31459 | emma.klein | TITLE03044 | ORDER00689 | CLIENT00047 | Fremantle
TASK00031451 | QC | 31451 | emma.klein | TITLE03043 | ORDER00689 | CLIENT00047 | Fremantle
TASK00133608 | QC Sequence Verification | 133608 | vilma.rubio | TITLE15099 | ORDER04225 | CLIENT00047 | Fremantle
TASK00100144 | QC | 100144 | vilma.rubio | TITLE10700 | ORDER02132 | CLIENT00047 | Fremantle
TASK00110717 | Amberfin QC | 110717 | chantal.beukman | TITLE12080 | ORDER02344 | CLIENT00007 | Warner Brothers
TASK00125464 | QC | 125464 | vilma.rubio | TITLE14044 | ORDER03697 | CLIENT00047 | Fremantle
TASK00036150 | Spot QC | 36150 | forest.robin | TITLE03556 | ORDER00436 | CLIENT00042 | 20th Century Fox
TASK00096114 | Prequal | 96114 | chantal.beukman | TITLE09616 | ORDER01909 | CLIENT00028 | A and E
TASK00156305 | Spot QC | 156305 | adriana.amador | TITLE18042 | ORDER04655 | CLIENT00032 | Disney
TASK00067521 | Spot QC | 67521 | celeste.noreen | TITLE06908 | ORDER01417 | CLIENT00042 | 20th Century Fox
TASK00058694 | Spot QC Tape | 58694 | leanna.marsh | TITLE05920 | ORDER00844 | CLIENT00042 | 20th Century Fox
TASK00133568 | QC Sequence Verification | 133568 | vilma.rubio | TITLE15094 | ORDER04225 | CLIENT00047 | Fremantle
TASK00115022 | spot QC | 115022 | sarah.louth | TITLE12616 | ORDER03508 | CLIENT00047 | Fremantle
TASK00055939 | QC | 55939 | jill.kuzma | TITLE05614 | ORDER01026 | CLIENT00007 | Warner Brothers
TASK00054081 | Spot QC | 54081 | forest.robin | TITLE05411 | ORDER01051 | CLIENT00042 | 20th Century Fox
TASK00057571 | EST Spot QC | 57571 | johanna.mcgregor | TITLE04985 | ORDER01009 | CLIENT00042 | 20th Century Fox
TASK00129430 | SpotQC | 129430 | forest.robin | TITLE14555 | ORDER03800 | CLIENT00042 | 20th Century Fox
TASK00126213 | QC | 126213 | vilma.rubio | TITLE14145 | ORDER01444 | CLIENT00047 | Fremantle
TASK00122015 | QC | 122015 | michelle.holcombe | TITLE13614 | ORDER02127 | CLIENT00047 | Fremantle
TASK00048098 | Spot QC | 48098 | forest.robin | TITLE04783 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00071428 | QC program | 71428 | laura.szot | TITLE07383 | ORDER01497 | CLIENT00047 | Fremantle
TASK00038193 | QC | 38193 | emma.klein | TITLE03799 | ORDER00832 | CLIENT00047 | Fremantle
TASK00025798 | QC | 25798 | michelle.holcombe | TITLE02467 | ORDER00578 | CLIENT00047 | Fremantle
TASK00032606 | Spot QC | 32606 | forest.robin | TITLE03127 | ORDER00643 | CLIENT00042 | 20th Century Fox
TASK00103379 | spot QC | 103379 | vilma.rubio | TITLE11138 | ORDER02097 | CLIENT00047 | Fremantle
TASK00103371 | spot QC | 103371 | vilma.rubio | TITLE11137 | ORDER02097 | CLIENT00047 | Fremantle
TASK00062907 | Spot QC | 62907 | forest.robin | TITLE06368 | ORDER01179 | CLIENT00042 | 20th Century Fox
TASK00103593 | QC | 103593 | michelle.holcombe | TITLE11165 | ORDER02214 | CLIENT00047 | Fremantle
TASK00101995 | BQ Video Spot QC | 101995 | leanna.marsh | TITLE10939 | ORDER02180 | CLIENT00042 | 20th Century Fox
TASK00101996 | BQ Audio Spot QC | 101996 | leanna.marsh | TITLE10939 | ORDER02180 | CLIENT00042 | 20th Century Fox
TASK00036603 | QC | 36603 | emma.klein | TITLE03610 | ORDER00555 | CLIENT00047 | Fremantle
TASK00107134 | spot QC | 107134 | chantal.beukman | TITLE11647 | ORDER02275 | CLIENT00007 | Warner Brothers
TASK00024050 | Spot QC | 24050 | celeste.noreen | TITLE02234 | ORDER00522 | CLIENT00042 | 20th Century Fox
TASK00027597 | Spot QC | 27597 | forest.robin | TITLE02628 | ORDER00475 | CLIENT00042 | 20th Century Fox
TASK00051630 | Spot QC Secondary Deliverables | 51630 | jennifer.olvey | TITLE05118 | ORDER01068 | CLIENT00007 | Warner Brothers
TASK00066591 | Spot QC | 66591 | forest.robin | TITLE06809 | ORDER01182 | CLIENT00042 | 20th Century Fox
TASK00108472 | spot QC | 108472 | michelle.holcombe | TITLE11793 | ORDER02292 | CLIENT00047 | Fremantle
TASK00097137 | QC | 97137 | michelle.holcombe | TITLE09701 | ORDER01947 | CLIENT00047 | Fremantle
TASK00097136 | QC | 97136 | michelle.holcombe | TITLE09701 | ORDER01947 | CLIENT00047 | Fremantle
TASK00097135 | QC | 97135 | michelle.holcombe | TITLE09701 | ORDER01947 | CLIENT00047 | Fremantle
TASK00070663 | Spot QC | 70663 | forest.robin | TITLE07302 | ORDER01046 | CLIENT00042 | 20th Century Fox
TASK00054161 | QC Primary Deliverable | 54161 | jennifer.olvey | TITLE05415 | ORDER01108 | CLIENT00007 | Warner Brothers
TASK00054162 | Spot QC Secondary Deliverables | 54162 | jennifer.olvey | TITLE05415 | ORDER01108 | CLIENT00007 | Warner Brothers
TASK00100192 | QC | 100192 | vilma.rubio | TITLE10706 | ORDER02132 | CLIENT00047 | Fremantle
TASK00156347 | Spot QC | 156347 | adriana.amador | TITLE18047 | ORDER04655 | CLIENT00032 | Disney
TASK00077068 | Spot QC | 77068 | vilma.rubio | TITLE07946 | ORDER01172 | CLIENT00047 | Fremantle
TASK00025830 | QC | 25830 | michelle.holcombe | TITLE02474 | ORDER00578 | CLIENT00047 | Fremantle
TASK00137276 | spot QC | 137276 | jill.kuzma | TITLE15586 | ORDER04335 | CLIENT00007 | Warner Brothers
TASK00068020 | Spot QC | 68020 | celeste.noreen | TITLE06970 | ORDER01419 | CLIENT00042 | 20th Century Fox
TASK00067959 | Spot QC | 67959 | celeste.noreen | TITLE06963 | ORDER01419 | CLIENT00042 | 20th Century Fox
TASK00127815 | QC | 127815 | vilma.rubio | TITLE14350 | ORDER03765 | CLIENT00047 | Fremantle
TASK00088046 | Spot QC | 88046 | johanna.mcgregor | TITLE09288 | ORDER01805 | CLIENT00122 | 20th Century Television
TASK00088040 | Spot Check | 88040 | michelle.holcombe | TITLE09286 | ORDER01850 | CLIENT00047 | Fremantle
TASK00089390 | Spot QC CC Files | 89390 | leanna.marsh | TITLE09435 | ORDER01870 | CLIENT00042 | 20th Century Fox
TASK00156551 | Spot QC | 156551 | adriana.amador | TITLE18067 | ORDER04655 | CLIENT00032 | Disney
TASK00035041 | QC | 35041 | emma.klein | TITLE03447 | ORDER00764 | CLIENT00047 | Fremantle
TASK00035049 | QC | 35049 | emma.klein | TITLE03448 | ORDER00764 | CLIENT00047 | Fremantle
TASK00050847 | Telenica1 QC Single pass | 50847 | chantal.beukman | TITLE05026 | ORDER01044 | CLIENT00007 | Warner Brothers
TASK00152207 | spot QC | 152207 | vilma.rubio | TITLE17584 | ORDER02874 | CLIENT00047 | Fremantle
TASK00096575 | Spot QC | 96575 | forest.robin | TITLE10350 | ORDER02070 | CLIENT00042 | 20th Century Fox
TASK00139138 | QC | 139138 | vilma.rubio | TITLE15849 | ORDER04355 | CLIENT00047 | Fremantle
TASK00044423 | spot QC | 44423 | laura.szot | TITLE04427 | ORDER00938 | CLIENT00047 | Fremantle
TASK00011757 | SPOT QC | 11757 | rita.carreon | TITLE01195 | ORDER00204 | CLIENT00032 | Disney
TASK00060277 | Spot QC | 60277 | forest.robin | TITLE06069 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00039000 | QC | 39000 | emma.klein | TITLE03885 | ORDER00841 | CLIENT00047 | Fremantle
TASK00056277 | Spot QC | 56277 | forest.robin | TITLE05653 | ORDER01054 | CLIENT00042 | 20th Century Fox
TASK00090132 | Spot QC CC Files | 90132 | leanna.marsh | TITLE09537 | ORDER01894 | CLIENT00042 | 20th Century Fox
TASK00090131 | Spot QC - Video Files | 90131 | leanna.marsh | TITLE09537 | ORDER01894 | CLIENT00042 | 20th Century Fox
TASK00116330 | QC | 116330 | jill.kuzma | TITLE12780 | ORDER03551 | CLIENT00007 | Warner Brothers
TASK00044062 | QC | 44062 | emma.klein | TITLE04385 | ORDER00925 | CLIENT00047 | Fremantle
TASK00041741 | Telenica1 QC Single pass | 41741 | jennifer.olvey | TITLE04123 | ORDER00869 | CLIENT00007 | Warner Brothers
TASK00041749 | Telenica1 QC Single pass | 41749 | jennifer.olvey | TITLE04124 | ORDER00869 | CLIENT00007 | Warner Brothers
TASK00072546 | Spot QC | 72546 | celeste.noreen | TITLE07492 | ORDER01445 | CLIENT00042 | 20th Century Fox
TASK00033528 | spot QC | 33528 | michelle.holcombe | TITLE03233 | ORDER00722 | CLIENT00047 | Fremantle
TASK00089629 | QC | 89629 | vilma.rubio | TITLE09463 | ORDER01878 |  | 
TASK00089621 | QC | 89621 | vilma.rubio | TITLE09462 | ORDER01878 |  | 
TASK00075661 | QC | 75661 | vilma.rubio | TITLE07857 | ORDER01098 | CLIENT00047 | Fremantle
TASK00075667 | QC | 75667 | michelle.holcombe | TITLE07858 | ORDER01457 | CLIENT00047 | Fremantle
TASK00056641 | Spot QC | 56641 | forest.robin | TITLE05686 | ORDER01042 | CLIENT00042 | 20th Century Fox
TASK00034256 | Spot QC | 34256 | forest.robin | TITLE03340 | ORDER00744 | CLIENT00042 | 20th Century Fox
TASK00156958 | Spot QC | 156958 | adriana.amador | TITLE18106 | ORDER04657 | CLIENT00032 | Disney
TASK00026730 | Spot QC | 26730 | forest.robin | TITLE02549 | ORDER00603 | CLIENT00042 | 20th Century Fox
TASK00108809 | Spot QC | 108809 | johanna.mcgregor | TITLE11833 | ORDER02304 | CLIENT00042 | 20th Century Fox
TASK00102822 | Spot QC - Video Files | 102822 | leanna.marsh | TITLE11060 | ORDER01921 | CLIENT00042 | 20th Century Fox
TASK00102823 | Spot QC CC Files | 102823 | leanna.marsh | TITLE11060 | ORDER01921 | CLIENT00042 | 20th Century Fox
TASK00139902 | QC | 139902 | vilma.rubio | TITLE15387 | ORDER04291 | CLIENT00047 | Fremantle
TASK00061599 | QC | 61599 | laura.szot | TITLE06225 | ORDER01212 | CLIENT00047 | Fremantle
TASK00061595 | QC | 61595 | laura.szot | TITLE06223 | ORDER01212 | CLIENT00047 | Fremantle
TASK00061597 | QC | 61597 | laura.szot | TITLE06224 | ORDER01212 | CLIENT00047 | Fremantle
TASK00061591 | QC | 61591 | laura.szot | TITLE06221 | ORDER01212 | CLIENT00047 | Fremantle
TASK00059269 | QC | 59269 | vilma.rubio | TITLE05983 | ORDER01080 | CLIENT00047 | Fremantle
TASK00030701 | Spot QC | 30701 | forest.robin | TITLE02961 | ORDER00438 | CLIENT00042 | 20th Century Fox
TASK00060923 | Spot QC | 60923 | forest.robin | TITLE06144 | ORDER01047 | CLIENT00042 | 20th Century Fox
TASK00060902 | Spot QC | 60902 | forest.robin | TITLE06142 | ORDER01049 | CLIENT00042 | 20th Century Fox
TASK00141883 | QC | 141883 | vilma.rubio | TITLE16198 | ORDER04408 | CLIENT00047 | Fremantle
TASK00027990 | QC: SD SINGLE PASS | 27990 | luis.conde | TITLE02667 | ORDER00575 | CLIENT00007 | Warner Brothers
TASK00028464 | QC | 28464 | jill.kuzma | TITLE02705 | ORDER00412 | CLIENT00007 | Warner Brothers
TASK00097548 | QC | 97548 | michelle.holcombe | TITLE09701 | ORDER01947 | CLIENT00047 | Fremantle
TASK00097549 | QC | 97549 | michelle.holcombe | TITLE09701 | ORDER01947 | CLIENT00047 | Fremantle
TASK00097547 | QC | 97547 | michelle.holcombe | TITLE09701 | ORDER01947 | CLIENT00047 | Fremantle
TASK00025905 | QC | 25905 | jill.kuzma | TITLE02481 | ORDER00582 | CLIENT00007 | Warner Brothers
TASK00115724 | QC | 115724 | david.featherstone | TITLE12716 | ORDER03526 | CLIENT00047 | Fremantle
TASK00037814 | Spot QC | 37814 | forest.robin | TITLE03764 | ORDER00827 | CLIENT00042 | 20th Century Fox
TASK00016344 | QC | 16344 | jill.kuzma | TITLE01654 | ORDER00363 | CLIENT00007 | Warner Brothers
TASK00071933 | QC | 71933 | jennifer.olvey | TITLE07428 | ORDER01505 | CLIENT00047 | Fremantle
TASK00078877 | QC Sequence Verification | 78877 | michelle.holcombe | TITLE08202 | ORDER01641 | CLIENT00047 | Fremantle
TASK00077522 | QC | 77522 | laura.szot | TITLE08042 | ORDER01597 | CLIENT00047 | Fremantle
TASK00033480 | spot QC | 33480 | michelle.holcombe | TITLE03227 | ORDER00722 | CLIENT00047 | Fremantle
TASK00033488 | spot QC | 33488 | michelle.holcombe | TITLE03228 | ORDER00722 | CLIENT00047 | Fremantle
TASK00087932 | Spot QC CC Files | 87932 | leanna.marsh | TITLE09280 | ORDER01847 | CLIENT00042 | 20th Century Fox
TASK00056311 | Spot QC | 56311 | forest.robin | TITLE05656 | ORDER01043 | CLIENT00042 | 20th Century Fox
TASK00059076 | QC | 59076 | vilma.rubio | TITLE05959 | ORDER01080 | CLIENT00047 | Fremantle
TASK00054505 | Spot QC Secondary Deliverables | 54505 | jennifer.olvey | TITLE05436 | ORDER01108 | CLIENT00007 | Warner Brothers
TASK00091251 | spot QC | 91251 | laura.szot | TITLE09655 | ORDER01915 | CLIENT00047 | Fremantle
TASK00056421 | Spot QC | 56421 | forest.robin | TITLE05666 | ORDER01043 | CLIENT00042 | 20th Century Fox
TASK00044035 | QC | 44035 | jill.kuzma | TITLE04380 | ORDER00922 | CLIENT00007 | Warner Brothers
TASK00046882 | Spot QC | 46882 | forest.robin | TITLE04698 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00051373 | Spot QC Tape | 51373 | leanna.marsh | TITLE05088 | ORDER00844 | CLIENT00042 | 20th Century Fox
TASK00013176 | Spot QC | 13176 | emma.klein | TITLE01352 | ORDER00290 | CLIENT00042 | 20th Century Fox
TASK00043584 | Telenica1 QC Single pass | 43584 | jennifer.olvey | TITLE04326 | ORDER00916 | CLIENT00007 | Warner Brothers
TASK00124219 | BQ Audio Spot QC | 124219 | leanna.marsh | TITLE13889 | ORDER03676 | CLIENT00042 | 20th Century Fox
TASK00040055 | Spot QC | 40055 | forest.robin | TITLE04000 | ORDER00854 | CLIENT00042 | 20th Century Fox
TASK00107790 | Spot QC | 107790 | johanna.mcgregor | TITLE11715 | ORDER02284 | CLIENT00042 | 20th Century Fox
TASK00011538 | Spot QC | 11538 | johanna.mcgregor | TITLE01173 | ORDER00273 | CLIENT00042 | 20th Century Fox
TASK00076574 | Spot QC | 76574 | forest.robin | TITLE07950 | ORDER01590 | CLIENT00042 | 20th Century Fox
TASK00030651 | Spot QC | 30651 | forest.robin | TITLE02956 | ORDER00437 | CLIENT00042 | 20th Century Fox
TASK00137964 | spot QC | 137964 | lisa.mcguire | TITLE15674 | ORDER04341 | CLIENT00047 | Fremantle
TASK00077676 | Spot QC | 77676 | leanna.marsh | TITLE08062 | ORDER01610 | CLIENT00059 | ESPN
TASK00019850 | Full Audio QC | 19850 | johanna.mcgregor | TITLE01928 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00029144 | QC | 29144 | emma.klein | TITLE02796 | ORDER00653 | CLIENT00047 | Fremantle
TASK00153484 | Spot QC | 153484 | adriana.amador | TITLE17742 | ORDER04581 | CLIENT00032 | Disney
TASK00066721 | SpotQC | 66721 | forest.robin | TITLE06821 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00066728 | QC Fix | 66728 | laura.szot | TITLE04254 | ORDER00898 | CLIENT00047 | Fremantle
TASK00058189 | Prequal | 58189 | laura.szot | TITLE04241 | ORDER00895 | CLIENT00047 | Fremantle
TASK00156505 | Spot QC | 156505 | adriana.amador | TITLE18063 | ORDER04655 | CLIENT00032 | Disney
TASK00056586 | Spot QC | 56586 | forest.robin | TITLE05681 | ORDER01042 | CLIENT00042 | 20th Century Fox
TASK00026260 | QC | 26260 | jill.kuzma | TITLE02513 | ORDER00592 | CLIENT00007 | Warner Brothers
TASK00060180 | Spot QC | 60180 | forest.robin | TITLE06061 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00027130 | QC | 27130 | jill.kuzma | TITLE02584 | ORDER00430 | CLIENT00007 | Warner Brothers
TASK00126928 | Telenica1 QC Single pass | 126928 | chantal.beukman | TITLE14248 | ORDER03725 | CLIENT00007 | Warner Brothers
TASK00126920 | Telenica1 QC Single pass | 126920 | chantal.beukman | TITLE14247 | ORDER03725 | CLIENT00007 | Warner Brothers
TASK00009216 | Spot QC | 9216 | forest.robin | TITLE00922 | ORDER00192 | CLIENT00042 | 20th Century Fox
TASK00053473 | QC | 53473 | emma.klein | TITLE05337 | ORDER00837 | CLIENT00047 | Fremantle
TASK00081335 | QC | 81335 | michelle.holcombe | TITLE08496 | ORDER01689 | CLIENT00047 | Fremantle
TASK00121452 | Spot QC | 121452 | forest.robin | TITLE13526 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00042021 | spot QC | 42021 | michelle.holcombe | TITLE04158 | ORDER00870 | CLIENT00047 | Fremantle
TASK00052703 | Spot QC for TDS CC file | 52703 | johanna.mcgregor | TITLE05234 | ORDER01082 | CLIENT00042 | 20th Century Fox
TASK00052702 | Full Audio QC | 52702 | johanna.mcgregor | TITLE05234 | ORDER01082 | CLIENT00042 | 20th Century Fox
TASK00031483 | QC | 31483 | emma.klein | TITLE03047 | ORDER00689 | CLIENT00047 | Fremantle
TASK00089109 | QC PAL DBC | 89109 | johanna.mcgregor | TITLE09404 | ORDER01866 | CLIENT00042 | 20th Century Fox
TASK00089108 | QC NTSC DBC | 89108 | johanna.mcgregor | TITLE09404 | ORDER01866 | CLIENT00042 | 20th Century Fox
TASK00059133 | QC | 59133 | vilma.rubio | TITLE05966 | ORDER01080 | CLIENT00047 | Fremantle
TASK00067376 | Spot QC | 67376 | forest.robin | TITLE06889 | ORDER01047 | CLIENT00042 | 20th Century Fox
TASK00114302 | Spot QC | 114302 | leanna.marsh | TITLE12525 | ORDER02206 | CLIENT00059 | ESPN
TASK00117642 | QC | 117642 | lisa.mcguire | TITLE12959 | ORDER03605 | CLIENT00047 | Fremantle
TASK00046230 | Spot QC for TDS CC file | 46230 | johanna.mcgregor | TITLE04645 | ORDER00972 | CLIENT00042 | 20th Century Fox
TASK00156435 | Spot QC | 156435 | adriana.amador | TITLE18056 | ORDER04655 | CLIENT00032 | Disney
TASK00139058 | QC | 139058 | vilma.rubio | TITLE15839 | ORDER04355 | CLIENT00047 | Fremantle
